contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path,vit_delta_00_to_25_t0.3,vit_delta_00_to_25_t0.4,vit_delta_00_to_25_t0.5,vit_delta_00_to_25_t0.6,vit_delta_00_to_25_t0.7,vit_delta_00_to_25_t0.8,vit_delta_25_to_50_t0.3,vit_delta_25_to_50_t0.4,vit_delta_25_to_50_t0.5,vit_delta_25_to_50_t0.6,vit_delta_25_to_50_t0.7,vit_delta_25_to_50_t0.8,vit_delta_50_to_75_t0.3,vit_delta_50_to_75_t0.4,vit_delta_50_to_75_t0.5,vit_delta_50_to_75_t0.6,vit_delta_50_to_75_t0.7,vit_delta_50_to_75_t0.8,vit_delta_75_to_10_t0.3,vit_delta_75_to_10_t0.4,vit_delta_75_to_10_t0.5,vit_delta_75_to_10_t0.6,vit_delta_75_to_10_t0.7,vit_delta_75_to_10_t0.8,vit_delta_10_to_po_t0.3,vit_delta_10_to_po_t0.4,vit_delta_10_to_po_t0.5,vit_delta_10_to_po_t0.6,vit_delta_10_to_po_t0.7,vit_delta_10_to_po_t0.8
21pd0012,"construction of by-pass and diversion roads-major mane to kennon road bypass road, baguio city",roads,completed,100.0,Cordillera Administrative Region,Baguio City DEO,16.3747347,120.6129647,2021-03-26,2022-08-14,2021,regular infra,regular infra - gaa 2021 oo-1,39200000.0,0,16489,data/images/21pd0012,6,2021-02-24,2021-07-30,2021-12-04,2022-04-09,2022-08-14,2022-09-13,data/images/21pd0012/21pd0012_road_mask.png,1.0,1.0,0.8339126286376337,0.06126899747836162,0.02433040278061746,0.0,1.0,1.0,0.9477611940298507,0.10655625979690588,0.03762011858515641,0.0,1.0,1.0,0.8980099502487562,0.07633067539017242,0.02381925986505827,0.0,1.0,1.0,0.7920670619505213,0.1297280719689225,0.04573025284536223,0.0,1.0,1.0,0.8028010631772644,0.1431540925509439,0.06225720711510938,0.0
22gj0048,"construction of concrete road - construction/rehabilitation of road, balabago, iloilo city",roads,completed,100.0,Region VI,Iloilo City DEO,10.7362772,122.5699165,2022-04-11,2024-12-10,2022,regular infra,regular infra - gaa 2022 cssp,15364261.97,0,10177,data/images/22gj0048,6,2022-03-12,2022-12-10,2023-08-11,2024-04-10,2024-12-10,2025-01-09,data/images/22gj0048/22gj0048_road_mask.png,1.0,1.0,0.984825424229345,0.3437677472115581,0.17348538197678381,0.0,1.0,1.0,0.6189773062856364,0.02292087867154313,0.00988164739556121,0.0,1.0,1.0,0.4561004974898344,0.000658776493037414,0.0,0.0,1.0,1.0,0.5186161150360056,0.0778946411939756,0.043297517094114175,0.0,1.0,1.0,0.46941232593534904,0.08355103246177961,0.04797710183775925,0.0
20df0170,"local program - construction/repair/rehabilitation/improvement of various infrastructure including local projects, local roads and bridges, local roads - construction (completion) of malagasang - bucandala - alapan road, imus city, cavite",roads,completed,100.0,Region IV-A,Cavite 1st DEO,14.4055761,120.9173058,2020-12-22,2022-05-27,2020,regular infra,regular infra - gaa 2020 lp,96497961.79,0,8,data/images/20df0170,6,2020-11-22,2021-05-01,2021-09-08,2022-01-16,2022-05-27,2022-06-26,data/images/20df0170/20df0170_road_mask.png,1.0,1.0,0.9404388714733543,0.06886755485893417,0.027396812957157783,0.0,1.0,1.0,0.9961794670846394,0.15125391849529782,0.05283437826541275,0.0,1.0,1.0,0.9720154127481714,0.08094958202716823,0.025339602925809824,0.0,1.0,1.0,0.8001893939393939,0.026155956112852666,0.0047675026123301985,0.0,1.0,1.0,0.7342933646812957,0.06925940438871474,0.02197622779519331,0.0
20gp0022,"construction of concrete road - access road leading to sitio cabanbanan, capiz leading to mt. panginhiraon peak, brgy. dolores, dumalag, capiz",roads,completed,100.0,Region VI,Capiz 2nd DEO,11.2670683,122.6140417,2020-02-13,2021-09-27,2020,regular infra,regular infra - gaa 2020 cssp,11345295.36,0,41643,data/images/20gp0022,6,2020-01-14,2020-07-10,2020-12-05,2021-05-02,2021-09-27,2021-10-27,data/images/20gp0022/20gp0022_road_mask.png,1.0,1.0,1.0,0.5853204172876304,0.30923994038748137,0.0,1.0,1.0,1.0,0.680327868852459,0.36847988077496274,0.0,1.0,1.0,1.0,0.6199701937406855,0.323397913561848,0.0,1.0,1.0,0.9720566318926974,0.3543219076005961,0.2656482861400894,0.0,1.0,1.0,1.0,0.38561847988077497,0.3043964232488823,0.0
22dc0038,"convergence and special support program, sustainable infrastructure projects alleviating gaps (sipag) - access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities, construction of access road poblacion calu",roads,completed,100.0,Region IV-A,Batangas 3rd DEO,13.8710139,120.9786222,2022-02-04,2023-05-12,2022,regular infra,regular infra - gaa 2022 cssp,34298811.3,0,23518,data/images/22dc0038,6,2022-01-05,2022-05-30,2022-09-23,2023-01-16,2023-05-12,2023-06-11,data/images/22dc0038/22dc0038_road_mask.png,1.0,1.0,0.944302606826122,0.1763638806772373,0.058989518946519756,0.0,1.0,1.0,0.9982531577532922,0.5815640956732061,0.3143644181671594,0.0,1.0,1.0,1.0,0.6228836334318731,0.38571620532115025,0.0,1.0,1.0,0.999932813759742,0.36710561676968556,0.1914807847352862,0.0,1.0,1.0,0.944302606826122,0.1764310669174953,0.04991937651169041,0.0
19n00081,"construction/ improvement of access roads leading to seaports- nasipit- buenavista- masao port coastal road leading to masao port (package b), butuan city, agusan del norte",roads,completed,100.0,Region XIII,Region XIII,8.990176,125.4775224,2019-07-22,2021-06-19,2019,regular infra,regular infra - gaa 2019 cssp,134749541.37,0,14332,data/images/19n00081,6,2019-06-22,2020-01-12,2020-07-05,2020-12-26,2021-06-19,2021-07-19,data/images/19n00081/19n00081_road_mask.png,1.0,1.0,0.8921949115998276,0.1218197498921949,0.043122035360069,0.0,1.0,1.0,0.8598533850797757,0.20827943078913325,0.09357481673134972,0.0,1.0,1.0,0.9892194911599828,0.20590771884432946,0.06942647692971109,0.0,1.0,1.0,0.9230271668822768,0.11103924105217766,0.03730056058645968,0.0,1.0,1.0,0.8710651142733937,0.054333764553686936,0.0034497628288055198,0.0
22a00130,"sustainable infrastructure projects alleviating gaps (sipag) - construction of access road at tio-angan, bagulin, la union",roads,completed,100.0,Region I,Region I,16.5878175,120.4652358,2022-03-04,2023-09-05,2022,regular infra,regular infra - gaa 2022 cssp,102831389.96,0,31181,data/images/22a00130,6,2022-02-02,2022-07-19,2022-12-04,2023-04-20,2023-09-05,2023-10-05,data/images/22a00130/22a00130_road_mask.png,1.0,1.0,0.994263862332696,0.1311344805608668,0.025493945188017845,0.0,1.0,1.0,1.0,0.18196303377947737,0.06596558317399617,0.0,1.0,1.0,1.0,0.4958572339069471,0.23932441045251754,0.0,1.0,1.0,1.0,0.31437221159974504,0.1682600382409178,0.0,1.0,1.0,0.9040790312300828,0.22115997450605482,0.08715742511153601,0.0
20f00031,"oo1: ensure safe and reliable national road system-network development program-construction of by-pass and diversion roads-legazpi city coastal road, albay, legazpi city, albay 2nd legislative district",roads,completed,100.0,Region V,Region V,13.173821,123.753942,2020-07-28,2021-12-31,2020,regular infra,regular infra - gaa 2020 oo-1,90502290.59,0,15906,data/images/20f00031,6,2020-06-28,2020-12-05,2021-04-14,2021-08-22,2021-12-31,2022-01-30,data/images/20f00031/20f00031_road_mask.png,1.0,1.0,0.9136795903438186,0.04799954982837207,0.014518035000844072,0.0,1.0,1.0,0.8650047830735468,0.038377131281301,0.01479939226830229,0.0,1.0,1.0,0.46350796241066905,0.016881436047493106,0.01007259017500422,0.0,1.0,1.0,0.8684373417365371,0.10781610488998931,0.03336897192054471,0.0,1.0,1.0,0.6582634629452478,0.03325642901356142,0.005402059535197794,0.0
20f00016,"oo1: ensure safe and reliable national road system-network development program-construction of bypass and diversion roads, camarines sur expressway project(san fernando-pili), package 1, camarines sur, san francisco-irayang solong, minalabac,camarines sur",roads,completed,100.0,Region V,Region V,13.563647,123.1666956,2020-02-27,2021-08-22,2020,regular infra,regular infra - gaa 2020 oo-1,193000000.0,0,11346,data/images/20f00016,6,2020-01-28,2020-07-11,2020-11-24,2021-04-08,2021-08-22,2021-09-21,data/images/20f00016/20f00016_road_mask.png,1.0,1.0,1.0,0.3369752731454859,0.12018401380103508,0.0,1.0,1.0,1.0,0.437607820586544,0.19953996549741232,0.0,1.0,1.0,1.0,0.7734330074755607,0.3467510063254744,0.0,1.0,1.0,1.0,0.7584818861414606,0.386428982173663,0.0,1.0,1.0,1.0,0.09143185738930419,0.023001725129384705,0.0
21d00060,"construction / repair / rehabilitation / improvement of various infrastructure including local projects construction of diversion / by-pass road, dasmariñas-general mariano alvarez-carmona bypass road, dasmariñas city, cavite",roads,completed,100.0,Region IV-A,Region IV-A,14.3082003,121.0014885,2021-02-24,2022-09-07,2021,regular infra,regular infra - gaa 2021 lp,120554329.03,0,28091,data/images/21d00060,6,2021-01-25,2021-07-14,2021-12-01,2022-04-20,2022-09-07,2022-10-07,data/images/21d00060/21d00060_road_mask.png,1.0,1.0,0.9873693555546588,0.2064484887615512,0.07263629393486945,0.0,1.0,1.0,0.9823251684758484,0.3490577458536782,0.20886969855938017,0.0,1.0,1.0,0.9114644283927202,0.1698075138210726,0.09503248456478754,0.0,1.0,1.0,0.8958476251967233,0.0884548646140188,0.04378354384407409,0.0,1.0,1.0,0.9387030386182963,0.09293410274000242,0.046406521125055486,0.0
19b00040,"organizational outcome 1: ensure safe and reliable national road system: network      development: construction of missing links/new road-roxas-paracelis road including row, isabela, sta.1+200-sta.7+080, roxas, isabela",roads,completed,100.0,Region II,Region II,17.1207762,121.6040021,2019-09-30,2021-04-25,2019,regular infra,regular infra - gaa 2019 oo-1,42070908.07,0,24369,data/images/19b00040,6,2019-08-31,2020-02-20,2020-07-12,2020-12-02,2021-04-25,2021-05-25,data/images/19b00040/19b00040_road_mask.png,1.0,1.0,0.9626478928326978,0.2206903295198983,0.07636648088393468,0.0,1.0,1.0,0.9900264007040188,0.3666764447051921,0.146963919037841,0.0,1.0,1.0,0.9673413513249243,0.21785469834751148,0.09308692676249145,0.0,1.0,1.0,1.0,0.32365307519311626,0.08731788403246309,0.0,1.0,1.0,0.9960887845898113,0.18646719468074704,0.06355725041556663,0.0
21o00009,"construction of by-pass and diversion roads - marcos highway to j.p. rizal by-pass road, marikina city phase ii",roads,terminated,100.0,National Capital Region,National Capital Region,14.6286156,121.0860117,2021-04-19,2023-03-20,2021,regular infra,regular infra - gaa 2021 oo-1,21713596.27,0,13810,data/images/21o00009,6,2021-03-20,2021-10-11,2022-04-04,2022-09-26,2023-03-20,2023-04-19,data/images/21o00009/21o00009_road_mask.png,1.0,1.0,0.9083274765277252,0.20021264709592546,0.0827701789479375,0.0,1.0,1.0,0.9464057234506497,0.447820367266764,0.24650844281054585,0.0,1.0,1.0,0.9983420734893946,0.55747778919104,0.3437133949649493,0.0,1.0,1.0,0.9787172694671208,0.19129228163125553,0.09956569533798273,0.0,1.0,1.0,0.8566614405939702,0.08415779135355282,0.038925231118559764,0.0
20cc0209,construction of balagtas diversion road bulacan,roads,completed,100.0,Region III,Bulacan 1st DEO,14.8132237,120.9073754,2020-12-03,2022-01-26,2020,regular infra,regular infra - gaa 2020 lp,63833695.74,0,3899,data/images/20cc0209,6,2020-11-03,2021-03-17,2021-06-30,2021-10-13,2022-01-26,2022-02-25,data/images/20cc0209/20cc0209_road_mask.png,1.0,1.0,0.5846545240026547,0.05431015411842784,0.020426222254995945,0.0,1.0,1.0,0.7471425411105376,0.08660865717867414,0.05272472531524224,0.0,1.0,1.0,0.7715139001548559,0.08498635793820515,0.042179780252193794,0.0,1.0,1.0,0.8087899122483593,0.1000294963498267,0.037423493842636976,0.0,1.0,1.0,0.17642504240100287,0.00014748174913354473,0.0,0.0
22bd0082,organizational outcome 1: ensure safe and reliable national road system - network development program - construction of by-pass and diversion roads -tuguegarao - enrile diversion road,roads,completed,100.0,Region II,Cagayan 3rd DEO,17.5714583,121.7501036,2022-03-28,2023-12-12,2022,regular infra,regular infra - gaa 2022 oo-1,91500000.0,0,13722,data/images/22bd0082,6,2022-02-26,2022-08-31,2023-02-03,2023-07-09,2023-12-12,2024-01-11,data/images/22bd0082/22bd0082_road_mask.png,1.0,1.0,1.0,0.7362877583465819,0.34240858505564387,0.0,1.0,1.0,0.9548887122416534,0.12003179650238474,0.0417329093799682,0.0,1.0,1.0,0.9980127186009539,0.25675675675675674,0.13751987281399047,0.0,1.0,1.0,1.0,0.4697933227344992,0.16653418124006358,0.0,1.0,1.0,1.0,0.26232114467408585,0.12937201907790144,0.0
22jb0032,"construction of road, litab creek, sitio sunggay, barangay balubo, pres. manuel a. roxas, zamboanga del norte",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.40256,123.1651217,2022-03-31,2025-03-17,2022,regular infra,regular infra - gaa 2022 cssp,4913980.82,0,48207,data/images/22jb0032,6,2022-03-01,2022-12-26,2023-09-23,2024-06-19,2025-03-17,2025-04-16,data/images/22jb0032/22jb0032_road_mask.png,1.0,1.0,1.0,0.7574069948763644,0.3996435731788817,0.0,1.0,1.0,1.0,0.8819336155045667,0.5943417242147472,0.0,1.0,1.0,1.0,0.7484963243484072,0.37402539541100466,0.0,1.0,1.0,1.0,0.6740922254399644,0.48496324348407216,0.0,1.0,1.0,1.0,0.4379594564490978,0.2811316551570506,0.0
22m00082,"construction of concrete road - road in limulan to pusot area leading to market and processing center in support of coffee, coconut and corn industries, sta. 4+810-sta. 5+760, sta. 5+820 - sta. 6+100, brgy. limulan, kalamansig, sultan kudarat",roads,completed,100.0,Region XII,Region XII,6.5203843,124.1057598,2022-04-19,2023-10-03,2022,regular infra,regular infra - gaa 2022 cssp,101324998.14,0,5044,data/images/22m00082,6,2022-03-20,2022-08-30,2023-01-10,2023-05-23,2023-10-03,2023-11-02,data/images/22m00082/22m00082_road_mask.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20kj0003,"construction of by-pass and diversion roads,mt. malindang eco tourism bypass highway,(paiton-owayan-matugnao section)misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.1112043,123.6500056,2020-02-18,2021-12-14,2020,regular infra,regular infra - gaa 2020 oo-1,46551529.2,0,18155,data/images/20kj0003,6,2020-01-19,2020-08-02,2021-01-15,2021-06-30,2021-12-14,2022-01-13,data/images/20kj0003/20kj0003_road_mask.png,1.0,1.0,0.9981992797118847,0.26410564225690275,0.12214885954381753,0.0,1.0,1.0,1.0,0.5543217286914766,0.3358343337334934,0.0,1.0,1.0,1.0,0.7755102040816326,0.49459783913565425,0.0,1.0,1.0,1.0,0.5483193277310925,0.28031212484994,0.0,1.0,1.0,1.0,0.852641056422569,0.4096638655462185,0.0
22f00045,"oo1: ensure safe and reliable national road system - network development program - construction of by-pass and diversion roads - naga-jct. magarao-canaman-libmanan jct. pph road (skybridge), camarines sur, libmanan,camarines sur 2nd legislative district",roads,completed,100.0,Region V,Region V,13.6774,123.0895267,2022-04-08,2023-11-14,2022,regular infra,regular infra - gaa 2022 oo-1,92999945.0,0,11346,data/images/22f00045,6,2022-03-09,2022-09-01,2023-01-25,2023-06-20,2023-11-14,2023-12-14,data/images/22f00045/22f00045_road_mask.png,1.0,1.0,1.0,0.25392866051384383,0.09777999501122474,0.0,1.0,1.0,1.0,0.4240458967323522,0.14966325767024197,0.0,1.0,1.0,1.0,0.3165377899725617,0.1758543277625343,0.0,1.0,1.0,1.0,0.7049139436268396,0.4193065602394612,0.0,1.0,1.0,0.9511100024943876,0.4310301820902968,0.2005487652781242,0.0
20hk0034,"convergence and special support program: construction/improvement of access roads leading to declared tourism destinations @ access road panalaan to marapao leading to the natural hot spring, bais city, negros oriental",roads,completed,100.0,Negros Island Region,Negros Oriental 2nd DEO,9.6050384,123.0438233,2020-02-06,2021-10-04,2020,regular infra,regular infra - gaa 2020 cssp,7524440.0,0,24556,data/images/20hk0034,6,2020-01-07,2020-07-06,2020-12-05,2021-05-05,2021-10-04,2021-11-03,data/images/20hk0034/20hk0034_road_mask.png,1.0,1.0,0.9415325557360106,0.4326000295290123,0.29853831389340024,0.0,1.0,1.0,0.9997047098774546,0.36424036615975197,0.22988336040159457,0.0,1.0,1.0,1.0,0.5247305477631773,0.22397755795068655,0.0,1.0,1.0,0.9973423888970914,0.5008120478369998,0.23372213199468478,0.0,1.0,1.0,0.9180569909936512,0.08371474974162114,0.006496382695998819,0.0
20dj0047,"oo1: ensure safe and reliable national road system, network development-construction of missing links/new roads, quezon eco-tourism-sariaya-candelaria-tiaong-san antonio road, package 2, quezon",roads,completed,100.0,Region IV-A,Quezon 2nd DEO,13.8398705,121.4280378,2020-02-26,2021-04-20,2020,regular infra,regular infra - gaa 2020 oo-1,96500000.0,0,34778,data/images/20dj0047,6,2020-01-27,2020-06-09,2020-09-22,2021-01-05,2021-04-20,2021-05-20,data/images/20dj0047/20dj0047_road_mask.png,1.0,1.0,0.9813692625064466,0.18301959773078907,0.12648272305312017,0.0,1.0,1.0,0.9640278494069108,0.14182568334192883,0.05963125322331098,0.0,1.0,1.0,0.9360495100567303,0.08986591026302218,0.02849406910778752,0.0,1.0,1.0,0.9082645693656524,0.032362042289840125,0.005157297576070139,0.0,1.0,1.0,0.8481820526044352,0.11494326972666323,0.059824651882413614,0.0
20g00005,"construction of concrete road - candoni-gatuslao-basay bdry. road, negros occidental",roads,completed,100.0,Region VI,Region VI,9.6821543,122.6127808,2020-02-24,2021-05-30,2020,regular infra,regular infra - gaa 2020 oo-1,97465000.0,0,30835,data/images/20g00005,6,2020-01-25,2020-06-18,2020-10-11,2021-02-03,2021-05-30,2021-06-29,data/images/20g00005/20g00005_road_mask.png,1.0,1.0,0.9997150997150998,0.3623931623931624,0.1754985754985755,0.0,1.0,1.0,1.0,0.5270655270655271,0.35014245014245016,0.0,1.0,1.0,1.0,0.4256410256410256,0.2692307692307692,0.0,1.0,1.0,1.0,0.6034188034188034,0.41367521367521365,0.0,1.0,1.0,0.9572649572649573,0.6971509971509972,0.38803418803418804,0.0
20j00049,"construction of by-pass and diversion roads - sominot-dumingag road, zamboanga del sur",roads,completed,100.0,Region IX,Region IX,8.0884833,123.3440371,2020-02-21,2021-03-16,2020,regular infra,regular infra - gaa 2020 oo-1,93030573.16,0,10471,data/images/20j00049,6,2020-01-22,2020-05-28,2020-09-02,2020-12-08,2021-03-16,2021-04-15,data/images/20j00049/20j00049_road_mask.png,1.0,1.0,1.0,0.09884416102032682,0.027102431247508968,0.0,1.0,1.0,1.0,0.04344360302909526,0.006377042646472699,0.0,1.0,1.0,1.0,0.09565563969709047,0.025508170585890794,0.0,1.0,1.0,1.0,0.09246711837385413,0.04463929852530889,0.0,1.0,1.0,0.9996014348345954,0.054204862495017936,0.019529693104822637,0.0
24kh0073,"asset preservation - construction / upgrading / rehabilitation of drainage along national roads - secondary roads - cdo-airport-bukidnon rd - k1441 + 376 - k1441 + 553, k1441 + 638 - k1443 + 483, cagayan de oro city",roads,completed,100.0,Region X,Cagayan de Oro City 1st DEO,8.4704056,124.6286083,2024-03-26,2025-03-28,2024,regular infra,regular infra - gaa 2024 oo-1,77200000.0,0,27501,data/images/24kh0073,6,2024-02-25,2024-06-25,2024-09-25,2024-12-26,2025-03-28,2025-04-27,data/images/24kh0073/24kh0073_road_mask.png,1.0,1.0,0.4031414885598269,0.016971818999683905,0.003914703236316775,0.0,1.0,1.0,0.9705303085564227,0.11532569844627617,0.04065455783305371,0.0,1.0,1.0,0.9171833588640066,0.10443261118000341,0.03618061127726311,0.0,1.0,1.0,0.8214068616723806,0.02557930313419408,0.007537627349429815,0.0,1.0,1.0,0.409220220293238,0.009847545408126048,0.002115398643227077,0.0
20ld0051,"construction of road slope protection structure-along digos-makar rd (s00202mn)-k1587+508-k1588+571, davao del sur",roads,completed,100.0,Region XI,Davao del Sur DEO,6.5529278,125.3646139,2020-03-04,2021-04-17,2020,regular infra,regular infra - gaa 2020 oo-1,85884997.87,0,10722,data/images/20ld0051,6,2020-02-03,2020-06-14,2020-09-24,2021-01-04,2021-04-17,2021-05-17,data/images/20ld0051/20ld0051_road_mask.png,1.0,1.0,1.0,0.410940278213576,0.1996653069762577,0.0,1.0,1.0,0.9238573370986298,0.2056270264616672,0.10291810480075306,0.0,1.0,1.0,0.9663215144859324,0.09214517309904821,0.046020290764564376,0.0,1.0,1.0,1.0,0.3632465223303002,0.19203012237213682,0.0,1.0,1.0,1.0,0.3295680368162326,0.17048425896872713,0.0
21ne0077,"construction of road, barangay carmen to barangay san juan, (tagop, carmen-senior high school, san juan), barangay carmen to barangay san juan, loreto, dinagat islands",roads,completed,100.0,Region XIII,Dinagat Islands DEO,10.3532534,125.576088,2021-11-24,2024-05-15,2021,regular infra,regular infra - gaa 2021 lp,24498531.02,0,40441,data/images/21ne0077,6,2021-10-25,2022-07-07,2023-02-18,2023-10-02,2024-05-15,2024-06-14,data/images/21ne0077/21ne0077_road_mask.png,1.0,1.0,0.9952314165497896,0.22393641888733054,0.0986442262739598,0.0,1.0,1.0,1.0,0.5377279102384291,0.28134642356241235,0.0,1.0,1.0,1.0,0.582328190743338,0.29406264609630667,0.0,1.0,1.0,1.0,0.27059373539036935,0.12753623188405797,0.0,1.0,1.0,0.8239364188873305,0.0906030855539972,0.04413277232351566,0.0
19n00085,"construction/ improvement of access roads leading to declared tourism destinations- pitogo- sto. niño- magdagooc- san jose- san vicente cosatal road leading to beaches and marine resources, jabonga, agusan del norte",roads,completed,100.0,Region XIII,Region XIII,9.3672863,125.4724073,2019-08-06,2020-12-15,2019,regular infra,regular infra - gaa 2019 cssp,144749460.39,0,23327,data/images/19n00085,6,2019-07-07,2019-12-08,2020-04-10,2020-08-12,2020-12-15,2021-01-14,data/images/19n00085/19n00085_road_mask.png,1.0,1.0,1.0,0.7747747747747747,0.44614179396788095,0.0,1.0,1.0,1.0,0.6353309831570702,0.4112808460634548,0.0,1.0,1.0,1.0,0.22169996083039561,0.06854680767724246,0.0,1.0,1.0,1.0,0.29808068938503723,0.09087348217783,0.0,1.0,1.0,0.8605562083822953,0.0,0.0,0.0
20ih0062,"construction/improvement of capul circumferential road, aguin - landusan - sawang - sagaosawan  - jubang - oson - poblacion section, capul, northern samar",roads,completed,100.0,Region VIII,Northern Samar 1st DEO,12.4211111,124.1841667,2020-03-30,2021-08-31,2020,regular infra,regular infra - gaa 2020 cssp,24006802.78,0,13915,data/images/20ih0062,6,2020-02-29,2020-08-06,2020-12-14,2021-04-23,2021-08-31,2021-09-30,data/images/20ih0062/20ih0062_road_mask.png,1.0,1.0,0.9980272243045966,0.33221542710593804,0.1797198658512527,0.0,1.0,1.0,0.7322943381337542,0.0,0.0,0.0,1.0,1.0,0.6157032945354113,0.03629907279542316,0.0013809429867824028,0.0,1.0,1.0,0.9240481357269679,0.0966660090747682,0.029394357861511147,0.0,1.0,1.0,0.9640954823436575,0.04044190175577037,0.01085026632471888,0.0
23bc0055,"cssp-sustainable infrastructure projects alleviating gaps (sipag)-access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities-construction of road, claveria (cagayan)-nagsabaran-sta. filomena (apayao) road,",roads,completed,100.0,Region II,Cagayan 2nd DEO,18.5442628,121.0868492,2023-02-03,2024-05-15,2023,regular infra,regular infra - gaa 2023 cssp,47748870.0,0,14174,data/images/23bc0055,6,2023-01-04,2023-05-30,2023-09-24,2024-01-19,2024-05-15,2024-06-14,data/images/23bc0055/23bc0055_road_mask.png,1.0,1.0,0.9718479790870702,0.5210134727528655,0.276090890810376,0.0,1.0,1.0,0.9804946712246129,0.058717072189825054,0.019304242911723307,0.0,1.0,1.0,0.9995978282726724,0.30022119445003015,0.13010255379046853,0.0,1.0,1.0,1.0,0.12266237683490851,0.036999798914136336,0.0,1.0,1.0,0.9919565654534486,0.04504323346068771,0.0018097727729740598,0.0
22n00048,"construction of kauswagan-maharlika road (phase 1), talacogon, agusan del sur",roads,completed,100.0,Region XIII,Region XIII,8.4495739,125.8337578,2022-04-11,2023-11-11,2022,regular infra,regular infra - gaa 2022 cssp,110974727.41,0,35966,data/images/22n00048,6,2022-03-12,2022-09-02,2023-01-25,2023-06-19,2023-11-11,2023-12-11,data/images/22n00048/22n00048_road_mask.png,1.0,1.0,1.0,0.23963670237540755,0.10409874243129949,0.0,1.0,1.0,0.9816022356776898,0.38565440149045177,0.20284117373078714,0.0,1.0,1.0,1.0,0.4555193292966931,0.231951560316721,0.0,1.0,1.0,1.0,0.34513274336283184,0.06148113646949231,0.0,1.0,1.0,0.9953423381462506,0.6136469492314858,0.3665579878900792,0.0
19pk0037,"construction /improvement of access roads leading to declared tourism destinations bugnay (mangape) - buscalan - loccong - butbut proper road - leading to buscalan tattoo village, kalinga",roads,completed,100.0,Cordillera Administrative Region,Upper Kalinga DEO,17.2270235,121.0819733,2019-08-28,2021-06-18,2019,regular infra,regular infra - gaa 2019 cssp,13946018.85,0,41136,data/images/19pk0037,6,2019-07-29,2020-02-09,2020-07-23,2021-01-04,2021-06-18,2021-07-18,data/images/19pk0037/19pk0037_road_mask.png,1.0,1.0,0.9974411463664279,0.19907881269191402,0.04247697031729785,0.0,1.0,1.0,1.0,0.37615148413510746,0.20777891504605936,0.0,1.0,1.0,1.0,0.4936028659160696,0.2305527123848516,0.0,1.0,1.0,1.0,0.6141248720573184,0.3295803480040942,0.0,1.0,1.0,0.9989764585465711,0.06653019447287616,0.029938587512794268,0.0
20hj0001,"construction/upgrading/rehabilitation of drainage along national roads - secondary roads - vallehermoso-canlaon city-la castellana rd - k0150 + 000 - k0150 + 100, k0166 + 252 - k0166 + 480, k0166 + 513 - k0167 + 270, k0167 + 591 - k0168 + 620, k0168 + 665",roads,completed,100.0,Negros Island Region,Negros Oriental 1st DEO,10.3799222,123.20365,2020-12-08,2022-01-30,2020,regular infra,regular infra - gaa 2020 oo-1,25480000.0,0,23830,data/images/20hj0001,6,2020-11-08,2021-03-22,2021-07-05,2021-10-17,2022-01-30,2022-03-01,data/images/20hj0001/20hj0001_road_mask.png,1.0,1.0,0.995385629531971,0.43539881344759396,0.20706987475280159,0.0,1.0,1.0,0.9530323005932761,0.25024719841793014,0.0995385629531971,0.0,1.0,1.0,1.0,0.4718193803559657,0.22898813447593935,0.0,1.0,1.0,0.9998352010547132,0.41619973632168755,0.22544495715227422,0.0,1.0,1.0,0.7779334212261042,0.09220500988793671,0.019199077125906395,0.0
21l00011,"construction of road, poblacion, maragusan - paloc road, package 2, davao de oro",roads,completed,100.0,Region XI,Region XI,7.3339367,126.1014917,2021-04-16,2024-06-10,2021,regular infra,regular infra - gaa 2021 lp,122682752.57,0,2050,data/images/21l00011,6,2021-03-17,2022-01-28,2022-11-12,2023-08-27,2024-06-10,2024-07-10,data/images/21l00011/21l00011_road_mask.png,1.0,1.0,0.9771819737592699,0.21467959688153643,0.10686442289408633,0.0,1.0,1.0,0.999239399125309,0.21467959688153643,0.07567978703175508,0.0,1.0,1.0,0.9996196995626545,0.17702985358433163,0.05038980794827914,0.0,1.0,1.0,0.9929644419091082,0.27343601445141663,0.14413386575394563,0.0,1.0,1.0,1.0,0.8824871648602396,0.5913671800722571,0.0
