contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path
22do0042,"organizational outcome 1: ensure safe and reliable national road system - network development program - construction of by-pass and diversion roads - morong bypass road, rizal",roads,completed,100.0,Region IV-A,Rizal 2nd DEO,14.5035139,121.2376167,2022-03-07,2023-06-19,2022,regular infra,regular infra - gaa 2022 oo-1,96500000.0,0,10722,data/images/22do0042,6,2022-02-05,2022-07-02,2022-10-27,2023-02-21,2023-06-19,2023-07-19,data/images/22do0042/22do0042_road_mask.png
22nf0066,"construction of nrj brgy. sta. fe - brgy. osmena diversion road, package 2, dapa, surigao del norte",roads,completed,100.0,Region XIII,Surigao del Norte 1st DEO,9.7882778,126.0297611,2022-03-06,2024-03-03,2022,regular infra,regular infra - gaa 2022 cssp,85981477.17,0,40441,data/images/22nf0066,6,2022-02-04,2022-09-04,2023-03-05,2023-09-03,2024-03-03,2024-04-02,data/images/22nf0066/22nf0066_road_mask.png
21m00046,"construction of bypass and diversion roads - banga - tupi malungon road, (banga-tupi section), package e, sta. 0+900 - sta. 1+611.849, sta. 1+616.849 - sta. 4+850.350 brgy. liwanay, banga, south",roads,completed,100.0,Region XII,Region XII,6.3937972,124.7682889,2021-05-18,2022-07-03,2021,regular infra,regular infra - gaa 2021 oo-1,94061230.73,0,22313,data/images/21m00046,6,2021-04-18,2021-08-28,2021-12-09,2022-03-22,2022-07-03,2022-08-02,data/images/21m00046/21m00046_road_mask.png
23pc0033,"cssp-construction/improvement of access roads leading to declared tourism destinations (tourism road infrastructure program - trip)- kabangwelan road leading to villamor falls,luna, apayao",roads,completed,100.0,Cordillera Administrative Region,Apayao 2nd DEO,18.3048917,121.3365944,2023-05-05,2024-08-05,2023,regular infra,regular infra - gaa 2023 cssp,4654922.9,0,46688,data/images/23pc0033,6,2023-04-05,2023-08-27,2023-12-20,2024-04-12,2024-08-05,2024-09-04,data/images/23pc0033/23pc0033_road_mask.png
20d00026,"fy 2020 dpwh infrastructure program organizational outcome 1: ensure safe and reliable national road system network development program  construction of by-pass/diversion roads manila -cavite bypass road, kawit section, cavite",roads,completed,100.0,Region IV-A,Region IV-A,14.4487953,120.8854072,2020-11-25,2022-04-02,2020,regular infra,regular infra - gaa 2020 oo-1,96496865.85,0,32160,data/images/20d00026,6,2020-10-26,2021-03-28,2021-07-29,2021-11-29,2022-04-02,2022-05-02,data/images/20d00026/20d00026_road_mask.png
21mc0030,"construction of concrete road - doroluman - president roxas - kadingilan road, north cotabato",roads,completed,100.0,Region XII,Cotabato 2nd DEO,7.4009201,125.062789,2021-03-29,2022-10-19,2021,regular infra,regular infra - gaa 2021 oo-1,96500000.0,0,43053,data/images/21mc0030,6,2021-02-27,2021-08-18,2022-01-07,2022-05-29,2022-10-19,2022-11-18,data/images/21mc0030/21mc0030_road_mask.png
22gi0070,"construction of road slope protection structure - jct bancal-leon-antique bdry rd - k0043+450 - k0043+468, k0044+516 - k0044+600",roads,completed,100.0,Region VI,Iloilo 4th DEO,10.8689183,122.3224867,2022-05-20,2023-07-08,2022,regular infra,regular infra - gaa 2022 oo-1,94493726.42,0,8576,data/images/22gi0070,6,2022-04-20,2022-08-31,2022-12-13,2023-03-26,2023-07-08,2023-08-07,data/images/22gi0070/22gi0070_road_mask.png
22b00025,"construction of by-pass and diversion roads- infrastructure flagship program (ifps)- tuguegarao west diversion road (jct. carig-linao-atulayan-bagay-buntun), package 2, cagayan",roads,completed,100.0,Region II,Region II,17.6706551,121.742663,2022-03-30,2023-12-14,2022,regular infra,regular infra - gaa 2022 oo-1,96398498.78,0,13722,data/images/22b00025,6,2022-02-28,2022-09-02,2023-02-05,2023-07-11,2023-12-14,2024-01-13,data/images/22b00025/22b00025_road_mask.png
20k00012,"construction/improvement of access roads leading to trades, industries and economic zones, jct. (manolo fortich) sankanan - kalugmanan - dahilayan road connecting mindanao lnternational container terminal (hineleban coffee processing plant) and pegasus...",roads,completed,100.0,Region X,Region X,8.2813383,124.8562214,2020-12-07,2021-12-29,2020,regular infra,regular infra - gaa 2020 cssp,137064360.56,0,18310,data/images/20k00012,6,2020-11-07,2021-03-13,2021-06-18,2021-09-23,2021-12-29,2022-01-28,data/images/20k00012/20k00012_road_mask.png
20cj0131,"construction / repair / rehabilitation / improvement of various infrastructure including local projects construction of sta. barbara-bulo by-pass/diversion road, victoria, tarlac",roads,completed,100.0,Region III,Tarlac DEO,15.5707489,120.6950547,2020-12-01,2022-04-06,2020,regular infra,regular infra - gaa 2020 lp,47776360.8,0,16916,data/images/20cj0131,6,2020-11-01,2021-04-02,2021-08-03,2021-12-04,2022-04-06,2022-05-06,data/images/20cj0131/20cj0131_road_mask.png
21ja0061,"construction of road (bridge approach), barangay putik, zamboanga city",roads,completed,100.0,Region IX,Zamboanga City 2nd DEO,6.9332188,122.1009333,2021-02-08,2022-04-12,2021,regular infra,regular infra - gaa 2021 lp,4847527.82,0,43665,data/images/21ja0061,6,2021-01-09,2021-05-26,2021-09-10,2021-12-26,2022-04-12,2022-05-12,data/images/21ja0061/21ja0061_road_mask.png
21cn0109,"construction of dingalan-baler road, barangay dikapanikian, dingalan, aurora",roads,completed,100.0,Region III,Aurora DEO,15.3983594,121.4370169,2021-10-25,2022-11-15,2021,regular infra,regular infra - gaa 2021 lp,96500000.0,0,29943,data/images/21cn0109,6,2021-09-25,2022-01-29,2022-05-06,2022-08-10,2022-11-15,2022-12-15,data/images/21cn0109/21cn0109_road_mask.png
20gi0011,"construction of drainage structure along road - iloilo-capiz rd. (new route), k0010+846 - k0014+213, k0015+005 - k0015+058, k0015+600 - k0017+775",roads,completed,100.0,Region VI,Iloilo 4th DEO,10.8431258,122.6100414,2020-12-01,2021-12-22,2020,regular infra,regular infra - gaa 2020 oo-1,85136132.08,0,43709,data/images/20gi0011,6,2020-11-01,2021-03-07,2021-06-12,2021-09-16,2021-12-22,2022-01-21,data/images/20gi0011/20gi0011_road_mask.png
19pk0036,construction /improvement of access roads leading to declared tourism destinations /bulo-nawoy road leading to bulo-nawoy rice terraces,roads,completed,100.0,Cordillera Administrative Region,Upper Kalinga DEO,17.4922889,121.2262917,2019-06-19,2020-09-21,2019,regular infra,regular infra - gaa 2019 cssp,9563270.7,0,30724,data/images/19pk0036,6,2019-05-20,2019-10-12,2020-02-04,2020-05-29,2020-09-21,2020-10-21,data/images/19pk0036/19pk0036_road_mask.png
19kj0165,"construction of bypass and diversion roads ozamiz city coastal bypass road, package a, misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.1402783,123.8427078,2019-08-14,2020-09-02,2019,regular infra,regular infra - gaa 2019 oo-1,82509712.52,0,23479,data/images/19kj0165,6,2019-07-15,2019-11-18,2020-02-22,2020-05-28,2020-09-02,2020-10-02,data/images/19kj0165/19kj0165_road_mask.png
23cd0127,"construction of bypass/alternate road, brgy. muzon phase iv, san jose del monte city, bulacan",roads,completed,100.0,Region III,Bulacan 2nd DEO,14.7835972,121.0289694,2023-05-09,2024-12-18,2023,regular infra,regular infra - gaa 2023 cssp,96498299.76,0,9036,data/images/23cd0127,6,2023-04-09,2023-10-03,2024-02-27,2024-07-23,2024-12-18,2025-01-17,data/images/23cd0127/23cd0127_road_mask.png
20d00059,"fy 2020 dpwh infrastructure program   organizational outcome 1: ensure safe and reliable national road system network development program  construction of by-pass and diversion roads padre garcia-ibaan diversion road, batangas",roads,completed,100.0,Region IV-A,Region IV-A,13.8696056,121.2183803,2020-11-25,2021-12-15,2020,regular infra,regular infra - gaa 2020 oo-1,123712633.78,0,26069,data/images/20d00059,6,2020-10-26,2021-03-01,2021-06-05,2021-09-09,2021-12-15,2022-01-14,data/images/20d00059/20d00059_road_mask.png
21bd0075,"local program - local roads and bridges - local roads construction/repair/rehabilitation/improvement of various infrastructure including local projects - peñablanca-iguig road, iguig, cagayan",roads,completed,100.0,Region II,Cagayan 3rd DEO,17.6761347,121.7880119,2021-11-11,2022-12-02,2021,regular infra,regular infra - gaa 2021 lp,24750000.0,0,41808,data/images/21bd0075,6,2021-10-12,2022-02-15,2022-05-23,2022-08-27,2022-12-02,2023-01-01,data/images/21bd0075/21bd0075_road_mask.png
21lb0318,"construction of road, barangay salapawan to sitio kinse-kinse, paquibato district, davao city",roads,completed,100.0,Region XI,Davao City DEO,7.1505478,125.659782,2021-12-01,2022-12-15,2021,regular infra,regular infra - gaa 2021 lp,96500000.0,0,39012,data/images/21lb0318,6,2021-11-01,2022-03-05,2022-06-08,2022-09-11,2022-12-15,2023-01-14,data/images/21lb0318/21lb0318_road_mask.png
22eh0136,"construction of seawall/causeway at lanas, sta. 0+000 - sta. 0+135, san jose, romblon",roads,completed,100.0,Region IV-B,Romblon DEO,12.0480919,121.9189219,2022-07-25,2023-08-28,2022,regular infra,regular infra - gaa 2022 cssp,96500000.0,0,15906,data/images/22eh0136,6,2022-06-25,2022-11-01,2023-02-09,2023-05-20,2023-08-28,2023-09-27,data/images/22eh0136/22eh0136_road_mask.png
19d00005,"fy 2019 dpwh infrastructure programorganizational outcome 1:ensure safe and reliable national road system network development program construction of by-pass and diversion roads star tollway-pinamucan bypass road, package d, batangas",roads,completed,100.0,Region IV-A,Region IV-A,13.7701667,121.0971667,2019-07-08,2020-07-25,2019,regular infra,regular infra - gaa 2019 oo-1,152465503.55,0,26069,data/images/19d00005,6,2019-06-08,2019-10-11,2020-01-15,2020-04-20,2020-07-25,2020-08-24,data/images/19d00005/19d00005_road_mask.png
23ea0035,"construction of malibago-balagbag ridge road (phase 1), brgy. malibago torrijos, marinduque",roads,completed,100.0,Region IV-B,Marinduque DEO,13.2817867,122.01669,2023-03-28,2024-09-18,2023,regular infra,regular infra - gaa 2023 cssp,96498484.71,0,15906,data/images/23ea0035,6,2023-02-26,2023-08-10,2023-12-23,2024-05-06,2024-09-18,2024-10-18,data/images/23ea0035/23ea0035_road_mask.png
19ie0017,"construction of road, brgy. cabungaan, san isidro, leytesan isidro, leyte",roads,completed,100.0,Region VIII,Leyte 3rd DEO,11.4307306,124.3599333,2019-06-05,2020-12-10,2019,regular infra,regular infra - gaa 2019 lp,1871033.84,0,33841,data/images/19ie0017,6,2019-05-06,2019-10-21,2020-03-08,2020-07-24,2020-12-10,2021-01-09,data/images/19ie0017/19ie0017_road_mask.png
20l00163,"construction of asphalt road - davao city coastal bypass road (bago aplaya- times beach - roxas avenue), package 26, davao city",roads,completed,100.0,Region XI,Region XI,7.0644995,125.6191569,2021-01-27,2022-12-28,2020,regular infra,regular infra - gaa 2020 lp,280767794.61,0,17267,data/images/20l00163,6,2020-12-28,2021-07-21,2022-01-12,2022-07-06,2022-12-28,2023-01-27,data/images/20l00163/20l00163_road_mask.png
23l00021,"construction of concrete road - fatima - malabog road (malabog-gumitan), package h, davao city",roads,completed,100.0,Region XI,Region XI,7.4165819,125.367405,2023-03-22,2024-05-06,2023,regular infra,regular infra - gaa 2023 oo-1,84961838.22,0,43024,data/images/23l00021,6,2023-02-20,2023-07-02,2023-10-13,2024-01-24,2024-05-06,2024-06-05,data/images/23l00021/23l00021_road_mask.png
22fn0043,"network development program - construction of by-pass and diversion roads: la medalla - salvacion - san vicente diversion road, baao, camarines sur",roads,completed,100.0,Region V,Camarines Sur 5th DEO,13.45685,123.3706433,2022-02-22,2023-11-24,2022,regular infra,regular infra - gaa 2022 oo-1,41028206.78,0,21543,data/images/22fn0043,6,2022-01-23,2022-08-01,2023-01-08,2023-06-17,2023-11-24,2023-12-24,data/images/22fn0043/22fn0043_road_mask.png
21bb0070,"local program - local roads and bridges -local roads-const./ repair/rehab/improv't of various infrastructure including local projects-construction of conc. road - concreting of san isidro-taytay-nangalinan-barsat west road, baggao, cagayan",roads,completed,100.0,Region II,Cagayan 1st DEO,17.9050694,121.8726347,2021-03-21,2022-07-17,2021,regular infra,regular infra - gaa 2021 lp,33538903.91,0,32212,data/images/21bb0070,6,2021-02-19,2021-07-19,2021-11-17,2022-03-18,2022-07-17,2022-08-16,data/images/21bb0070/21bb0070_road_mask.png
20k00343,"construction of by-pass and diversion roads, cagayan de oro diversion road, (jct. balubal sayre highway-pueblo de oro, cdo-old airport road diversion road (pueblo de oro/jct. cdo-old airport road) phase ii, package 8, cagayan de oro city",roads,completed,100.0,Region X,Region X,8.4607499,124.783286,2020-12-07,2022-08-29,2020,regular infra,regular infra - gaa 2020 oo-1,62712852.39,0,18310,data/images/20k00343,6,2020-11-07,2021-05-13,2021-10-18,2022-03-24,2022-08-29,2022-09-28,data/images/20k00343/20k00343_road_mask.png
18k00334,"construction of by-pass & diversion roads, sayre highway bypass road, carmen-puerto section (climbing lanes), cagayan de oro city",roads,completed,100.0,Region X,Region X,8.5088197,124.7656797,2019-02-28,2023-03-27,2018,regular infra,regular infra - gaa 2018 oo-1,91537859.42,0,18310,data/images/18k00334,6,2019-01-29,2020-03-06,2021-03-13,2022-03-20,2023-03-27,2023-04-26,data/images/18k00334/18k00334_road_mask.png
20ne0064,"construction/improvement of access roads leading to declared tourism destinations diegas-rita glenda-benglen road leading to gaas inlet, basilisa, dinagat islands",roads,completed,100.0,Region XIII,Dinagat Islands DEO,10.1172217,125.6026283,2020-12-17,2024-03-28,2020,regular infra,regular infra - gaa 2020 cssp,53074588.74,0,40441,data/images/20ne0064,6,2020-11-17,2021-10-12,2022-08-07,2023-06-02,2024-03-28,2024-04-27,data/images/20ne0064/20ne0064_road_mask.png
22cd0186,"construction of by-pass and diversion roads candaba - san miguel bypass road, bulacan",roads,terminated,0.0,Region III,Bulacan 2nd DEO,15.1383955,120.9480854,2022-05-26,2023-12-22,2022,regular infra,regular infra - gaa 2022 oo-1,0.0,0,22796,data/images/22cd0186,6,2022-04-26,2022-10-16,2023-03-09,2023-07-31,2023-12-22,2024-01-21,data/images/22cd0186/22cd0186_road_mask.png
21mh0009,"construction of road slope protection structure along awang-upi-lebak-kalamansig-palimbang-sarangani rd - k1984+576 - k1984+837         palimbang, sultan kudarat",roads,completed,100.0,Region XII,Sultan Kudarat 2nd DEO,6.4123389,124.0669667,2021-03-17,2022-10-25,2021,regular infra,regular infra - gaa 2021 oo-1,26758900.0,0,28493,data/images/21mh0009,6,2021-02-15,2021-08-10,2022-01-04,2022-05-31,2022-10-25,2022-11-24,data/images/21mh0009/21mh0009_road_mask.png
23jd0012,"construction of road, barangay dipopor, godod, zamboanga del norte",roads,completed,100.0,Region IX,Zamboanga del Norte 3rd DEO,8.0054821,122.8017991,2023-02-19,2024-02-26,2023,regular infra,regular infra - gaa 2023 cssp,9801000.0,0,31730,data/images/23jd0012,6,2023-01-20,2023-05-23,2023-08-24,2023-11-25,2024-02-26,2024-03-27,data/images/23jd0012/23jd0012_road_mask.png
22f00118,"convergence and special support program-construction/improvement of access roads leading to seaports (kalsada tungo sa paliparan, riles at daungan program-katuparan) imelda boulevard, virac, catanduanes, package i, virac, catanduanes(lone district)",roads,completed,100.0,Region V,Region V,13.5933861,124.2562472,2022-04-08,2023-06-26,2022,regular infra,regular infra - gaa 2022 cssp,104219343.92,0,32376,data/images/22f00118,6,2022-03-09,2022-07-28,2022-11-16,2023-03-07,2023-06-26,2023-07-26,data/images/22f00118/22f00118_road_mask.png
23dd0142,"convergence and special support program, sustainable infrastructure projects alleviating gaps (sipag), access roads and/or bridges from the national road/s leading to major/ strategic public buildings/facilities, construction/rehabilitation of road in the",roads,completed,100.0,Region IV-A,Batangas 4th DEO,13.7731822,121.1991883,2023-03-20,2024-06-03,2023,regular infra,regular infra - gaa 2023 cssp,14259100.8,0,17426,data/images/23dd0142,6,2023-02-18,2023-07-08,2023-10-26,2024-02-13,2024-06-03,2024-07-03,data/images/23dd0142/23dd0142_road_mask.png
23f00067,"convergence and special support program-sustainable infrastructure projects alleviating gaps (sipag)-access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities-construction of road, brgy. matacong-brgy. san",roads,completed,100.0,Region V,Region V,14.0199694,122.8493722,2023-03-24,2024-07-07,2023,regular infra,regular infra - gaa 2023 cssp,96363866.46,0,21878,data/images/23f00067,6,2023-02-22,2023-07-19,2023-11-14,2024-03-11,2024-07-07,2024-08-06,data/images/23f00067/23f00067_road_mask.png
22go0033,"construction of road, corazon aquino, bacolod city",roads,completed,100.0,Negros Island Region,Bacolod City DEO,10.650675,122.9481722,2022-02-08,2023-07-31,2022,regular infra,regular infra - gaa 2022 cssp,13964999.99,0,33806,data/images/22go0033,6,2022-01-09,2022-06-22,2022-11-04,2023-03-18,2023-07-31,2023-08-30,data/images/22go0033/22go0033_road_mask.png
22oi0058,"construction / upgrading / rehabilitation of drainage along national roads - secondary roads: ppta rd - k0028+532 - k0028+1000, muntinlupa city",roads,completed,100.0,National Capital Region,Las Piñas-Muntinlupa DEO,14.4190944,121.0498056,2022-02-09,2023-05-09,2022,regular infra,regular infra - gaa 2022 oo-1,36666439.31,0,5349,data/images/22oi0058,6,2022-01-10,2022-06-02,2022-09-24,2023-01-15,2023-05-09,2023-06-08,data/images/22oi0058/22oi0058_road_mask.png
19l00194,"construction of concrete road - poblacion, maragusan - paloc road, davao de oro 1st ld",roads,completed,100.0,Region XI,Region XI,7.3258639,126.1019367,2020-12-28,2022-01-21,2019,outside infra,outside infra - contingent fund 2019 extended,84264555.75,0,7249,data/images/19l00194,6,2020-11-28,2021-04-04,2021-07-10,2021-10-15,2022-01-21,2022-02-20,data/images/19l00194/19l00194_road_mask.png
19n00091,"construction of missing links/new roads-cabadbaran-puting bato-lanuza road, package 1, agusan del norte",roads,completed,100.0,Region XIII,Region XIII,9.1819177,125.688796,2019-07-15,2020-11-20,2019,regular infra,regular infra - gaa 2019 oo-1,144747209.84,0,14437,data/images/19n00091,6,2019-06-15,2019-11-15,2020-03-18,2020-07-19,2020-11-20,2020-12-20,data/images/19n00091/19n00091_road_mask.png
20b00031,"organizational outcome 1: ensure safe and reliable national road system: network development: construction of bypass and diversion roads- ilagan bypass road, isabela; sta. 000+000 - sta. 3+322.50 (road opening)",roads,completed,100.0,Region II,Region II,17.0928152,121.8593874,2020-03-02,2021-11-30,2020,regular infra,regular infra - gaa 2020 oo-1,57554519.99,0,13722,data/images/20b00031,6,2020-02-01,2020-08-08,2021-01-15,2021-06-23,2021-11-30,2021-12-30,data/images/20b00031/20b00031_road_mask.png
22a00137,"sustainable infrastructure projects alleviating gaps (sipag) - construction of access road leading to regional government center, san fernando city, la union",roads,completed,100.0,Region I,Region I,16.6051542,120.3226675,2022-03-07,2023-03-13,2022,regular infra,regular infra - gaa 2022 cssp,77200000.0,0,40908,data/images/22a00137,6,2022-02-05,2022-06-07,2022-09-08,2022-12-10,2023-03-13,2023-04-12,data/images/22a00137/22a00137_road_mask.png
23jd0007,"construction/ improvement of access roads leading to trades, industries and economic zones (roads leveraging linkages for industry and trade infrastructure program - roll-it) lipakan-ipilan road connecting to national highway leading to biodiesel processi",roads,completed,100.0,Region IX,Zamboanga del Norte 3rd DEO,8.0958125,122.8174626,2023-02-19,2024-02-26,2023,regular infra,regular infra - gaa 2023 cssp,9800000.0,0,22901,data/images/23jd0007,6,2023-01-20,2023-05-23,2023-08-24,2023-11-25,2024-02-26,2024-03-27,data/images/23jd0007/23jd0007_road_mask.png
20k00003,"construction of by-pass and diversion roads, jct. sayre highway dalirig - kisolon by-pass road, package 5, bukidnon",roads,completed,100.0,Region X,Region X,8.3259386,124.9512519,2020-03-09,2021-12-21,2020,regular infra,regular infra - gaa 2020 oo-1,135717497.84,0,6506,data/images/20k00003,6,2020-02-08,2020-08-19,2021-01-29,2021-07-11,2021-12-21,2022-01-20,data/images/20k00003/20k00003_road_mask.png
22hc0092,convergence and special support program- sustainable infrastructure projects alleviating gaps (sipag) - access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities- construction of diversion road leading to,roads,completed,100.0,Region VII,Bohol 2nd DEO,10.1542704,124.3260581,2022-04-07,2023-11-01,2022,regular infra,regular infra - gaa 2022 cssp,95558000.0,0,13524,data/images/22hc0092,6,2022-03-08,2022-08-28,2023-01-18,2023-06-10,2023-11-01,2023-12-01,data/images/22hc0092/22hc0092_road_mask.png
22de0088,"convergence and special support program, sustainable infrastructure projects alleviating gaps (sipag), access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities, construction of road at barangay banalo (si",roads,completed,100.0,Region IV-A,Batangas 2nd DEO,13.646496,121.175367,2022-03-22,2023-12-20,2022,regular infra,regular infra - gaa 2022 cssp,39200000.0,0,45033,data/images/22de0088,6,2022-02-20,2022-08-28,2023-02-04,2023-07-13,2023-12-20,2024-01-19,data/images/22de0088/22de0088_road_mask.png
22l00152,"construction of concrete road - matanao - kiblawan - padada road, package g, davao del sur",roads,completed,100.0,Region XI,Region XI,6.58165,125.0941694,2022-06-27,2023-10-18,2022,regular infra,regular infra - gaa 2022 oo-1,78703686.3,0,15885,data/images/22l00152,6,2022-05-28,2022-10-24,2023-02-21,2023-06-20,2023-10-18,2023-11-17,data/images/22l00152/22l00152_road_mask.png
22d00088,"construction of bypass / alternate / diversion road, dasmariñas - general trias - tanza (tanza section phase 2), cavite",roads,completed,100.0,Region IV-A,Region IV-A,14.3393611,120.8631889,2022-06-10,2023-12-22,2022,regular infra,regular infra - gaa 2022 cssp,57883706.64,0,13487,data/images/22d00088,6,2022-05-11,2022-10-28,2023-03-17,2023-08-04,2023-12-22,2024-01-21,data/images/22d00088/22d00088_road_mask.png
23a00124,construction/ upgrading/ rehabilitation of drainage along national roads - secondary roads - dagupan-bonuan-san fabian rd - k0379 + (-400) - k0379 + (-200),roads,completed,100.0,Region I,Region I,16.04598,120.342916,2023-02-23,2024-02-26,2023,regular infra,regular infra - gaa 2023 oo-1,15437440.92,0,31764,data/images/23a00124,6,2023-01-24,2023-05-26,2023-08-26,2023-11-26,2024-02-26,2024-03-27,data/images/23a00124/23a00124_road_mask.png
22ah0120,"construction of road, barangay poblacion, manaoag, pangasinan",roads,completed,100.0,Region I,Pangasinan 2nd DEO,16.0425079,120.4899864,2022-04-06,2023-07-15,2022,regular infra,regular infra - gaa 2022 cssp,7917881.61,0,32641,data/images/22ah0120,6,2022-03-07,2022-07-31,2022-11-24,2023-03-20,2023-07-15,2023-08-14,data/images/22ah0120/22ah0120_road_mask.png
19f00085,"local program:construction/repair/rehabilitation/improvement of various infrastructure including local projects-local roads and bridges-local roads-construction of district 1-district 2 road, san miguel, catanduanes, san miguel, catanduanes(catanduanes lo",roads,completed,100.0,Region V,Region V,13.640473,124.300575,2019-09-30,2020-10-05,2019,regular infra,regular infra - gaa 2019 lp,37387103.68,0,34105,data/images/19f00085,6,2019-08-31,2019-12-31,2020-04-02,2020-07-04,2020-10-05,2020-11-04,data/images/19f00085/19f00085_road_mask.png
22k00304,"construction of by-pass and diversion roads, eastern interior bypass road (gusa puerto/jct sayre highway), package 15, cagayan de oro city",roads,completed,100.0,Region X,Region X,8.4694694,124.7169417,2022-08-01,2024-03-31,2022,regular infra,regular infra - gaa 2022 oo-1,47524239.99,0,23327,data/images/22k00304,6,2022-07-02,2022-12-31,2023-06-01,2023-10-31,2024-03-31,2024-04-30,data/images/22k00304/22k00304_road_mask.png
22ib0131,"construction of road, san eduardo - nadacpan, oras, eastern samar",roads,completed,100.0,Region VIII,Eastern Samar DEO,12.1704232,125.4532976,2022-06-16,2023-06-21,2022,regular infra,regular infra - gaa 2022 cssp,96499999.38,0,6302,data/images/22ib0131,6,2022-05-17,2022-09-16,2022-12-18,2023-03-20,2023-06-21,2023-07-21,data/images/22ib0131/22ib0131_road_mask.png
21ai0090,"construction/upgrading/rehabilitation of drainage along national roads - secondary roads, mangaldan-manaoag-binalonan road ko 190+(-486) - ko 190+220",roads,completed,100.0,Region I,Pangasinan 3rd DEO,16.0466636,120.5848033,2021-02-24,2022-04-08,2021,regular infra,regular infra - gaa 2021 oo-1,19204760.55,0,26830,data/images/21ai0090,6,2021-01-25,2021-06-06,2021-09-16,2021-12-27,2022-04-08,2022-05-08,data/images/21ai0090/21ai0090_road_mask.png
20g00068,"construction of concrete road - iloilo circumferential road 3, iloilo",roads,completed,100.0,Region VI,Region VI,10.8046714,122.6409186,2020-02-24,2022-05-09,2020,regular infra,regular infra - gaa 2020 oo-1,117487456.92,0,7063,data/images/20g00068,6,2020-01-25,2020-09-12,2021-04-01,2021-10-19,2022-05-09,2022-06-08,data/images/20g00068/20g00068_road_mask.png
21eb0066,"construction of concrete road - access road leading to sablayan port, sablayan, mindoro occidental",roads,completed,100.0,Region IV-B,Mindoro Occidental DEO,12.8340217,120.7690914,2021-03-22,2022-09-26,2021,regular infra,regular infra - gaa 2021 cssp,42707615.37,0,12570,data/images/21eb0066,6,2021-02-20,2021-08-07,2021-12-23,2022-05-10,2022-09-26,2022-10-26,data/images/21eb0066/21eb0066_road_mask.png
21hh0159,"oo1: ensure safe and reliable national road    system - network development - construction of by-pass and diversion roads - mambaling south boulevard, phase 1, cebu city",roads,completed,100.0,Region VII,Cebu City DEO,10.2895953,123.8855781,2021-11-02,2022-12-26,2021,regular infra,regular infra - gaa 2021 oo-1,144750000.0,0,35966,data/images/21hh0159,6,2021-10-03,2022-02-14,2022-05-30,2022-09-12,2022-12-26,2023-01-25,data/images/21hh0159/21hh0159_road_mask.png
21c00062,"network development program-construction of by-pass and diversion roads, san ildefonso-san miguel bypass road, province of bulacan",roads,completed,100.0,Region III,Region III,15.1155556,120.9897222,2021-04-12,2022-11-29,2021,regular infra,regular infra - gaa 2021 oo-1,76621813.84,0,16916,data/images/21c00062,6,2021-03-13,2021-09-08,2022-02-04,2022-07-03,2022-11-29,2022-12-29,data/images/21c00062/21c00062_road_mask.png
23fk0081,"convergence and special support program (cssp)-basic infrastructure program (bip)-access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities -construction of brgy. santa elena-brgy. hubo road, magallanes",roads,completed,100.0,Region V,Sorsogon DEO,12.856505,123.86039,2023-06-19,2024-06-21,2023,regular infra,regular infra - gaa 2023 cssp,98986889.2,0,29800,data/images/23fk0081,6,2023-05-20,2023-09-19,2023-12-20,2024-03-21,2024-06-21,2024-07-21,data/images/23fk0081/23fk0081_road_mask.png
19pd0020,off-carriageway improvement: construction of laybys- on specific location along kennon road (s00407lz) ko241+551 to ko245+828,roads,completed,100.0,Cordillera Administrative Region,Baguio City DEO,16.3848856,120.6019443,2019-06-13,2020-08-30,2019,regular infra,regular infra - gaa 2019 oo-1,22050000.0,0,17055,data/images/19pd0020,6,2019-05-14,2019-10-02,2020-01-21,2020-05-11,2020-08-30,2020-09-29,data/images/19pd0020/19pd0020_road_mask.png
21ja0040,"construction of by-pass and diversion roads - nrj boalan - tugbungan diversion road, zamboanga city",roads,completed,100.0,Region IX,Zamboanga City 2nd DEO,6.9415751,122.113568,2021-04-27,2022-08-21,2021,regular infra,regular infra - gaa 2021 oo-1,10985147.51,0,34740,data/images/21ja0040,6,2021-03-28,2021-08-25,2021-12-23,2022-04-22,2022-08-21,2022-09-20,data/images/21ja0040/21ja0040_road_mask.png
19gb0033,"construction of concrete road - brgy. tula-tula - brgy. calu-oy - brgy. bulalacao circumferential road connecting to public market of sibalom in support of agribusiness industry (coffee, rootcrops, peanuts and ginger), sibalom, antique",roads,completed,100.0,Region VI,Antique DEO,10.7511317,122.087275,2019-07-12,2021-05-24,2019,regular infra,regular infra - gaa 2019 cssp,12204064.84,0,31963,data/images/19gb0033,6,2019-06-12,2019-12-29,2020-06-17,2020-12-04,2021-05-24,2021-06-23,data/images/19gb0033/19gb0033_road_mask.png
