contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path,delta_00_to_25,delta_25_to_50,delta_50_to_75,delta_75_to_10,delta_10_to_po
20gg0014,"construction of concrete road - brgy. gines viejo to brgy. tagubong road in support of sugar milling industry, passi city, iloilo, package ii",roads,completed,100.0,Region VI,Iloilo 2nd DEO,11.2071556,122.6686634,2020-12-03,2022-03-07,2020,regular infra,regular infra - gaa 2020 cssp,42629912.73,0,8546,data/images/20gg0014,6,2020-11-03,2021-03-27,2021-07-20,2021-11-12,2022-03-07,2022-04-06,data/images/20gg0014/20gg0014_road_mask.png,0.15266303718090057,0.1253834217786789,0.06506180018186569,0.2002190351486206,0.23596049845218658
19eh0055,"construction/improvement of access roads leading to declared tourism destination - access road leading to tuburan falls (package ii), k001 + 355 - k001 + 744.30, brgy. tuburan, romblon",roads,completed,100.0,Region IV-B,Romblon DEO,12.4493804,122.0363537,2019-07-08,2020-07-31,2019,regular infra,regular infra - gaa 2019 cssp,15361173.53,0,32158,data/images/19eh0055,6,2019-06-08,2019-10-13,2020-01-18,2020-04-24,2020-07-31,2020-08-30,data/images/19eh0055/19eh0055_road_mask.png,0.0,0.0,0.0,0.0,0.0
21ib0092,"construction of missing links/new roads along arteche, brgy. catumsan - jipapad - las navas - catubig road, jipapad, eastern samar",roads,completed,100.0,Region VIII,Eastern Samar DEO,12.2882333,125.2353367,2021-03-04,2022-04-25,2021,regular infra,regular infra - gaa 2021 oo-1,48999942.24,0,6302,data/images/21ib0092,6,2021-02-02,2021-06-16,2021-09-28,2022-01-10,2022-04-25,2022-05-25,data/images/21ib0092/21ib0092_road_mask.png,0.12253616005182266,0.08454784005880356,0.22458972036838531,0.18761895596981049,0.07056978344917297
22ha0038,"construction of road from national highway to sitio lamak, sitio handig and sitio badiang, brgy. bonbon, calape, bohol",roads,completed,100.0,Region VII,Bohol 1st DEO,9.8940967,123.8837583,2022-03-11,2023-05-04,2022,regular infra,regular infra - gaa 2022 cssp,48460000.0,0,27725,data/images/22ha0038,6,2022-02-09,2022-06-23,2022-10-06,2023-01-19,2023-05-04,2023-06-03,data/images/22ha0038/22ha0038_road_mask.png,0.07532111555337906,0.11177459359169006,0.17295359075069427,0.14444398880004883,0.05185196176171303
21m00077,"construction of road, purok 1, sitio sadangen, alignment 1= sta. 0+000-sta. 0+863;  alignment 2= sta. 0+000-sta. 0+797, barangay tumbao, mangudadatu, maguindanao",roads,completed,100.0,Region XII,Region XII,6.6527722,124.7801,2022-02-24,2023-06-27,2021,regular infra,regular infra - gaa 2021 lp,32788449.11,0,16712,data/images/21m00077,6,2022-01-25,2022-06-26,2022-10-26,2023-02-25,2023-06-27,2023-07-27,data/images/21m00077/21m00077_road_mask.png,0.06169219687581062,0.07268315553665161,0.07771854102611542,0.07919140160083771,0.0616086907684803
21l00115,"construction of gravel road - don mariano marcos - malig - sabat - calagasan - san isidro - tagboa - new visayas - macangao road, package b, davao oriental",roads,completed,100.0,Region XI,Region XI,7.0545869,126.1559511,2021-04-11,2022-09-30,2021,regular infra,regular infra - gaa 2021 oo-1,108041913.0,0,7400,data/images/21l00115,6,2021-03-12,2021-08-23,2022-01-04,2022-05-18,2022-09-30,2022-10-30,data/images/21l00115/21l00115_road_mask.png,0.11588181555271149,0.21782799065113068,0.22555415332317352,0.08302054554224014,0.08561787754297256
23kd0036,"construction of jct. bcir lapasan - camaman-an - indahag-bukidnon  road, package 2, cdoc",roads,completed,100.0,Region X,Cagayan de Oro City 2nd DEO,8.4192306,124.6681667,2023-04-04,2024-05-28,2023,regular infra,regular infra - gaa 2023 cssp,48004615.48,0,41868,data/images/23kd0036,6,2023-03-05,2023-07-18,2023-10-31,2024-02-13,2024-05-28,2024-06-27,data/images/23kd0036/23kd0036_road_mask.png,0.07145744562149048,0.07155286520719528,0.04826827347278595,0.07874718308448792,0.06872881203889847
22p00040,"construction of road, anovang domolpos itogon - kayapa, nueva vizcaya, itogon benguetanovang, domolpos, itogon, benguet",roads,completed,100.0,Cordillera Administrative Region,Cordillera Administrative Region,16.3483917,120.7962583,2022-04-05,2023-12-11,2022,regular infra,regular infra - gaa 2022 cssp,297000000.0,0,36378,data/images/22p00040,6,2022-03-06,2022-09-05,2023-02-06,2023-07-10,2023-12-11,2024-01-10,data/images/22p00040/22p00040_road_mask.png,0.06096870079636574,0.053733061999082565,0.14106124639511108,0.12331374734640121,0.05714426934719086
21dc0100,"organizational outcome 1: ensure safe and reliable national road system, network development - construction of by - pass and diversion roads, malvar - sto. tomas div. road, batangas",roads,completed,100.0,Region IV-A,Batangas 3rd DEO,14.0450778,121.1586139,2021-04-26,2022-11-15,2021,regular infra,regular infra - gaa 2021 oo-1,50660796.49,0,17426,data/images/21dc0100,6,2021-03-27,2021-09-15,2022-02-04,2022-06-26,2022-11-15,2022-12-15,data/images/21dc0100/21dc0100_road_mask.png,0.0939897894859314,0.09160494804382324,0.10676056891679764,0.09941485524177551,0.08166591078042984
20ka0008,"construction of concrete road -malaybalay -gingoog road (gingoog city -kalhaan, claveria - bulonay - malaybalay city), bulonay proper to sitio ulayanon section, bukidnon,impasug-ong, bukidnon",roads,completed,100.0,Region X,Bukidnon 1st DEO,8.3811008,125.2168025,2020-04-28,2021-09-01,2020,regular infra,regular infra - gaa 2020 oo-1,72029101.88,0,41742,data/images/20ka0008,6,2020-03-29,2020-08-28,2020-12-29,2021-05-01,2021-09-01,2021-10-01,data/images/20ka0008/20ka0008_road_mask.png,0.08413030207157135,0.050711534917354584,0.08230261504650116,0.034598805010318756,0.046947579830884933
21kj0007,"construction of by-pass and diversion roads, tangub-bonifacio bypass road (pisaan-buenavista section), misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.071899,123.62447,2021-02-19,2022-03-02,2021,regular infra,regular infra - gaa 2021 oo-1,41895000.01,0,23479,data/images/21kj0007,6,2021-01-20,2021-05-24,2021-08-26,2021-11-28,2022-03-02,2022-04-01,data/images/21kj0007/21kj0007_road_mask.png,0.07898663729429245,0.08511123061180115,0.08367450535297394,0.06274188309907913,0.07381685078144073
20dh0031,"construction/improvement of access roads leading to declared tourism destinations-eco tourism road leading to cavinti underground river and cave complex, brgy. mahipon, cavinti, laguna",roads,completed,100.0,Region IV-A,Laguna 1st DEO,14.2727244,121.6166717,2020-02-20,2022-03-31,2020,regular infra,regular infra - gaa 2020 cssp,96499754.69,0,31574,data/images/20dh0031,6,2020-01-21,2020-08-30,2021-03-11,2021-09-19,2022-03-31,2022-04-30,data/images/20dh0031/20dh0031_road_mask.png,0.08724113553762436,0.09209103882312775,0.10631494969129562,0.14170916378498077,0.07587005943059921
20go0001,"construction of drainage structure along bacolod -sn carlos rd k0010+079-k0011+019, k0011+207-k0013+580,bacolod city",roads,completed,100.0,Negros Island Region,Bacolod City DEO,10.6265028,122.9940194,2020-02-10,2021-06-28,2020,regular infra,regular infra - gaa 2020 oo-1,34300000.0,0,4256,data/images/20go0001,6,2020-01-11,2020-06-15,2020-10-19,2021-02-22,2021-06-28,2021-07-28,data/images/20go0001/20go0001_road_mask.png,0.06523676961660385,0.061512988060712814,0.056988425552845,0.09832853078842163,0.09801279753446579
22lf0041,"construction of abejod road leading to hospital, barangay poblacion, cateel, davao oriental",roads,completed,100.0,Region XI,Davao Oriental 1st DEO,7.7779278,126.3719556,2022-02-08,2023-08-08,2022,regular infra,regular infra - gaa 2022 cssp,48998390.99,0,43053,data/images/22lf0041,6,2022-01-09,2022-06-24,2022-11-08,2023-03-24,2023-08-08,2023-09-07,data/images/22lf0041/22lf0041_road_mask.png,0.14501293003559113,0.08162791281938553,0.10567206144332886,0.1046055480837822,0.053143467754125595
19g00059,"construction of sabang west road (turtle beach nesting, boulevard and sunset viewing), bugasong, antique",roads,completed,100.0,Region VI,Region VI,11.0442031,122.0513164,2019-09-17,2021-09-30,2019,regular infra,regular infra - gaa 2019 lp,118790874.21,0,6995,data/images/19g00059,6,2019-08-18,2020-03-21,2020-09-23,2021-03-28,2021-09-30,2021-10-30,data/images/19g00059/19g00059_road_mask.png,0.06701751798391342,0.07844451814889908,0.09093998372554779,0.05004826933145523,0.040118057280778885
22bb0066,"cssp - construction / improvement of various infrastructure in support of nat'l security - construction of gravel road -construction of road network with drainage at mt. leson, san vicente, sta. ana, cagayan, brgy. san vicente, sta. ana, cagayan",roads,completed,100.0,Region II,Cagayan 1st DEO,18.4982978,122.2268778,2022-04-01,2023-06-01,2022,regular infra,regular infra - gaa 2022 cssp,44899590.0,0,24422,data/images/22bb0066,6,2022-03-02,2022-07-16,2022-10-31,2023-02-14,2023-06-01,2023-07-01,data/images/22bb0066/22bb0066_road_mask.png,0.049362678080797195,0.03977760300040245,0.03115370124578476,0.1176677718758583,0.08344424515962601
23mc0031,"construction of concrete road - binoligan-amazion-katipunan road, kidapawan city, north cotabato",roads,completed,100.0,Region XII,Cotabato 2nd DEO,7.0403167,125.01669,2023-05-10,2024-05-31,2023,regular infra,regular infra - gaa 2023 cssp,48510000.0,0,29504,data/images/23mc0031,6,2023-04-10,2023-08-14,2023-11-19,2024-02-24,2024-05-31,2024-06-30,data/images/23mc0031/23mc0031_road_mask.png,0.09682300686836243,0.04127803444862366,0.04643852636218071,0.06361394375562668,0.0644722729921341
22m00059,"construction of road, junction nhw to sitio bawi, sta. 0+000 - sta.  2+879.41, barangay tango, glan, sarangani",roads,completed,100.0,Region XII,Region XII,5.8727732,125.2236188,2022-03-24,2023-07-31,2022,regular infra,regular infra - gaa 2022 cssp,87061600.88,0,6549,data/images/22m00059,6,2022-02-22,2022-07-25,2022-11-26,2023-03-29,2023-07-31,2023-08-30,data/images/22m00059/22m00059_road_mask.png,0.06584223359823227,0.05654602497816086,0.058254674077034,0.07203856110572815,0.06216181442141533
20cc0210,construction of bustos diversion road (norzagaray-angat-bustos rd.) bulacan,roads,completed,100.0,Region III,Bulacan 1st DEO,14.92901,120.9286217,2020-11-23,2022-12-11,2020,regular infra,regular infra - gaa 2020 lp,66484702.5,0,17371,data/images/20cc0210,6,2020-10-24,2021-05-29,2021-12-02,2022-06-07,2022-12-11,2023-01-10,data/images/20cc0210/20cc0210_road_mask.png,0.09234432876110077,0.09616909176111221,0.08296322077512741,0.10002359002828598,0.029301946982741356
21dk0156,"construction of missing links/new roads pagbilao-tayabas-lucban diversion road (tayabas side), package b, quezon",roads,completed,100.0,Region IV-A,Quezon 1st DEO,14.0452417,121.6696861,2021-09-29,2022-10-11,2021,regular infra,regular infra - gaa 2021 oo-1,57900000.0,0,19497,data/images/21dk0156,6,2021-08-30,2022-01-01,2022-04-05,2022-07-08,2022-10-11,2022-11-10,data/images/21dk0156/21dk0156_road_mask.png,0.06728982925415039,0.09361829608678818,0.09380919486284256,0.06615794450044632,0.1108291745185852
22eh0093,"construction of storm surge protection/causeway along lanas, sta. 0+000 - sta. 0+130, san jose, romblon",roads,completed,100.0,Region IV-B,Romblon DEO,12.0487966,121.9182214,2022-08-15,2023-09-16,2022,regular infra,regular infra - gaa 2022 cssp,96500000.0,0,15906,data/images/22eh0093,6,2022-07-16,2022-11-22,2023-03-01,2023-06-08,2023-09-16,2023-10-16,data/images/22eh0093/22eh0093_road_mask.png,0.08054682612419128,0.07215769588947296,0.07119443267583847,0.06554978340864182,0.10244034975767136
19dq0124,"local program - construction/ repair/ rehabilitation/ improvement of various infrastructure including local projects - local roads and bridges - local roads - widening of daang hari, bacoor, cavite",roads,completed,100.0,Region IV-A,Region IV-A,14.4247617,120.94635,2019-09-18,2021-03-04,2019,regular infra,regular infra - gaa 2019 lp,96496894.51,0,5143,data/images/19dq0124,6,2019-08-19,2020-01-29,2020-06-10,2020-10-21,2021-03-04,2021-04-03,data/images/19dq0124/19dq0124_road_mask.png,0.09455957263708115,0.07246428728103638,0.1808239370584488,0.17510618269443512,0.03520065173506737
19gh0002,"construction of concrete road - langub - piagao - asluman road leading to various tourist destinations within gigantes islands, north gigantes island, brgy. granada, carles, iloilo",roads,completed,100.0,Region VI,Iloilo 3rd DEO,11.6277778,123.3568428,2019-06-17,2020-06-28,2019,regular infra,regular infra - gaa 2019 cssp,14518140.25,0,36201,data/images/19gh0002,6,2019-05-18,2019-09-19,2019-12-22,2020-03-25,2020-06-28,2020-07-28,data/images/19gh0002/19gh0002_road_mask.png,0.06614836305379868,0.06191270425915718,0.10170098394155502,0.13585896790027618,0.15165768563747406
19oi0091,"construction/rehabilitation of roads, pamplona 3, las pinas city",roads,completed,100.0,National Capital Region,Las Piñas-Muntinlupa DEO,14.4570861,120.9886861,2019-07-12,2020-12-21,2019,regular infra,regular infra - gaa 2019 lp,7839637.79,0,10410,data/images/19oi0091,6,2019-06-12,2019-11-21,2020-04-01,2020-08-11,2020-12-21,2021-01-20,data/images/19oi0091/19oi0091_road_mask.png,0.06867814809083939,0.06035284325480461,0.052748214453458786,0.08949389308691025,0.037832338362932205
20od0017,"construction/ rehabilitation of roads and drainage along saranay road connecting deparo-bagumbong and congressional national roads, brgy. 171, caloocan city",roads,completed,100.0,National Capital Region,Metro Manila 3rd DEO,14.5666,121.0333,2020-02-14,2021-03-14,2020,regular infra,regular infra - gaa 2020 lp,18790205.0,0,20074,data/images/20od0017,6,2020-01-15,2020-05-22,2020-08-29,2020-12-05,2021-03-14,2021-04-13,data/images/20od0017/20od0017_road_mask.png,0.3090706169605255,0.12537556886672974,0.1589275300502777,0.057237815111875534,0.07228866964578629
19a00077,"construction/improvement of various infrastructure in support of national security, construction of road net at 702 bde, manaoag, pangasinan",roads,completed,100.0,Region I,Region I,16.0494525,120.4972369,2019-07-08,2020-08-05,2019,regular infra,regular infra - gaa 2019 cssp,79612496.31,0,31764,data/images/19a00077,6,2019-06-08,2019-10-14,2020-01-21,2020-04-28,2020-08-05,2020-09-04,data/images/19a00077/19a00077_road_mask.png,0.04552791640162468,0.0310597475618124,0.09234070777893066,0.06836294382810593,0.09955384582281113
22jg0033,"access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities - construction of road, brgy. gawil to bolisong road, kumalarang, zamboanga del sur",roads,completed,100.0,Region IX,Zamboanga del Sur 2nd DEO,7.7766098,123.2123454,2022-04-11,2023-12-04,2022,regular infra,regular infra - gaa 2022 cssp,14200378.91,0,31139,data/images/22jg0033,6,2022-03-12,2022-09-08,2023-02-06,2023-07-06,2023-12-04,2024-01-03,data/images/22jg0033/22jg0033_road_mask.png,0.08122780919075012,0.10362811386585236,0.0947483703494072,0.0954805538058281,0.12019877135753632
22jb0012,"construction of concrete road - nrj leading to  morias falls, brgy. miatan, katipunan, zamboanga del norte.",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.4755005,123.3110932,2022-02-24,2023-08-28,2022,regular infra,regular infra - gaa 2022 cssp,48722453.55,0,32876,data/images/22jb0012,6,2022-01-25,2022-07-11,2022-11-26,2023-04-12,2023-08-28,2023-09-27,data/images/22jb0012/22jb0012_road_mask.png,0.12140344083309174,0.07232978940010071,0.06342871487140656,0.20010721683502197,0.18812282383441925
20k00064,"construction of by-pass and diversion roads, oroquieta city bypass road, misamis occidental",roads,completed,100.0,Region X,Region X,8.4730125,123.7864656,2020-03-09,2021-12-21,2020,regular infra,regular infra - gaa 2020 oo-1,102868613.68,0,15885,data/images/20k00064,6,2020-02-08,2020-08-19,2021-01-29,2021-07-11,2021-12-21,2022-01-20,data/images/20k00064/20k00064_road_mask.png,0.10154251754283905,0.0927942767739296,0.06531025469303131,0.12778779864311218,0.1289016306400299
23ia0003,"construction of access road leading to trades, industries and economic zones, nrj villa consuelo connecting to libtong road in support of the food & resource-based processing, naval, biliran",roads,completed,100.0,Region VIII,Biliran DEO,11.5614031,124.484485,2023-02-08,2024-05-20,2023,regular infra,regular infra - gaa 2023 cssp,38534343.87,0,45010,data/images/23ia0003,6,2023-01-09,2023-06-04,2023-09-29,2024-01-24,2024-05-20,2024-06-19,data/images/23ia0003/23ia0003_road_mask.png,0.19171881675720215,0.11938091367483139,0.15594978630542755,0.1822930872440338,0.08800837397575378
20h00030,"organizational outcome 1: ensure safe and reliable national road system network development program-construction of by-pass and diversion roads barili-aloguinsan coastal road, cebu, section 1: sta.0+000-sta.1+035, section 2: sta.0+000-sta.1+324, section 3",roads,completed,100.0,Region VII,Region VII,10.1158027,123.5025644,2020-03-06,2021-12-05,2020,regular infra,regular infra - gaa 2020 oo-1,124749709.21,0,30231,data/images/20h00030,6,2020-02-05,2020-08-12,2021-01-19,2021-06-28,2021-12-05,2022-01-04,data/images/20h00030/20h00030_road_mask.png,0.18095624446868896,0.12753698229789734,0.11389800161123276,0.044644441455602646,0.06265639513731003
21gb0020,"construction of road section comprising brgy. gov. evelio b. javier (lanag) to bongbongan ii, hamtic",roads,completed,100.0,Region VI,Antique DEO,10.6819206,121.9933316,2021-03-05,2022-06-14,2021,regular infra,regular infra - gaa 2021 lp,39000391.56,0,7063,data/images/21gb0020,6,2021-02-03,2021-06-29,2021-10-24,2022-02-17,2022-06-14,2022-07-14,data/images/21gb0020/21gb0020_road_mask.png,0.05498681217432022,0.0338728167116642,0.11778605729341507,0.09284557402133942,0.04081109166145325
21k00016,"construction of missing links/new roads, construction of east-west lateral road connecting agusan del sur to bukidnon (jct. cdo city-camp kibaritan-dominorog road to jct. manolo fortich-libona-indahag road) (libona-baungon section), bukidnon",roads,completed,100.0,Region X,Region X,8.253255,124.7537489,2021-03-05,2022-12-15,2021,regular infra,regular infra - gaa 2021 oo-1,54788109.22,0,18310,data/images/21k00016,6,2021-02-03,2021-08-14,2022-01-24,2022-07-05,2022-12-15,2023-01-14,data/images/21k00016/21k00016_road_mask.png,0.11818613857030869,0.09897071868181229,0.15480777621269226,0.12917879223823547,0.087793730199337
22e00147,"sustainable infrastructure projects alleviating gaps (sipag)-construction of road from kabaliwan-victoria road, san agustin and san andres, romblon, sta. 006+000-sta. 006+994, san andres, romblon",roads,completed,100.0,Region IV-B,Region IV-B,12.4911652,122.0664066,2022-08-10,2023-11-15,2022,regular infra,regular infra - gaa 2022 cssp,135094683.35,0,22465,data/images/22e00147,6,2022-07-11,2022-12-03,2023-03-29,2023-07-22,2023-11-15,2023-12-15,data/images/22e00147/22e00147_road_mask.png,0.11252765357494354,0.09810968488454819,0.11760243773460388,0.11850669234991074,0.11680152267217636
20cg0135,"local program: construction/ repair/ rehabilitation/ improvement of various infrastructure including local projects - local roads  and bridges - local roads - construction of road, san simon, pampanga",roads,completed,100.0,Region III,Pampanga 1st DEO,15.0120114,120.7557714,2020-07-06,2021-08-04,2020,regular infra,regular infra - gaa 2020 lp,2793136.0,0,33474,data/images/20cg0135,6,2020-06-06,2020-10-12,2021-01-19,2021-04-27,2021-08-04,2021-09-03,data/images/20cg0135/20cg0135_road_mask.png,0.08371465653181076,0.15298371016979218,0.13923579454421997,0.08426548540592194,0.39907634258270264
20kj0124,"construction of road leading to convention center, ozamiz city, misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.1715549,123.7448955,2020-11-27,2022-02-21,2020,regular infra,regular infra - gaa 2020 lp,41894878.19,0,23479,data/images/20kj0124,6,2020-10-28,2021-03-19,2021-07-10,2021-10-31,2022-02-21,2022-03-23,data/images/20kj0124/20kj0124_road_mask.png,0.25478288531303406,0.2748382091522217,0.13241471350193024,0.15400248765945435,0.18833376467227936
19n00096,"construction/repair/rehabilitation/improvement of various infrastructure including local projects-local roads-construction of brgy. oromica to tandang sora, esperanza, package 4, esperanza, agusan del sur",roads,completed,100.0,Region XIII,Region XIII,8.5786758,125.6399969,2019-09-09,2021-06-05,2019,regular infra,regular infra - gaa 2019 lp,144727636.68,0,17267,data/images/19n00096,6,2019-08-10,2020-02-14,2020-07-22,2020-12-28,2021-06-05,2021-07-05,data/images/19n00096/19n00096_road_mask.png,0.06442347168922424,0.08953359723091125,0.06960759311914444,0.16354301571846008,0.13858693838119507
20dq0038,"local program - construction / repair / rehabilitation / improvement of various infrastructure including local projects - local roads and bridges - local roads - concreting of road leading to the public university, burol main, dasmariñas, cavite",roads,completed,100.0,Region IV-A,Cavite 3rd DEO,14.3345417,120.9459367,2020-02-27,2021-12-03,2020,regular infra,regular infra - gaa 2020 lp,28949954.23,0,722,data/images/20dq0038,6,2020-01-28,2020-08-06,2021-01-14,2021-06-24,2021-12-03,2022-01-02,data/images/20dq0038/20dq0038_road_mask.png,0.07834631949663162,0.07716742902994156,0.06764200329780579,0.08469313383102417,0.06588167697191238
21cn0059,"construction of dibalo to dibut municipal road, san luis, aurora",roads,completed,100.0,Region III,Aurora DEO,15.786216,121.310473,2021-10-08,2022-12-04,2021,regular infra,regular infra - gaa 2021 lp,19800000.0,0,32891,data/images/21cn0059,6,2021-09-08,2022-01-21,2022-05-07,2022-08-20,2022-12-04,2023-01-03,data/images/21cn0059/21cn0059_road_mask.png,0.14177128672599792,0.07400453835725784,0.03298046067357063,0.05593081936240196,0.10478632897138596
23f00066,"convergence and special support program-sustainable infrastructure projects alleviating gaps (sipag)-access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities-construction of barangay road, brgy. pinagwara",roads,completed,100.0,Region V,Region V,14.045998,122.980528,2023-03-23,2024-05-18,2023,regular infra,regular infra - gaa 2023 cssp,96499294.42,0,21878,data/images/23f00066,6,2023-02-21,2023-07-06,2023-10-20,2024-02-02,2024-05-18,2024-06-17,data/images/23f00066/23f00066_road_mask.png,0.1648651361465454,0.029686640948057175,0.17089344561100006,0.16058969497680664,0.03981093689799309
19l00016,"construction of gravel road-alternate road from region xi to region x, package 2c, davao city",roads,completed,100.0,Region XI,Region XI,7.4635833,125.4682014,2019-07-24,2020-11-14,2019,regular infra,regular infra - gaa 2019 oo-1,134090342.09,0,11487,data/images/19l00016,6,2019-06-24,2019-11-20,2020-03-19,2020-07-17,2020-11-14,2020-12-14,data/images/19l00016/19l00016_road_mask.png,0.11639109998941422,0.16942238807678223,0.16716033220291138,0.1314062774181366,0.14091888070106506
22dm0113,"asset preservation construction/upgrading/rehabilitation of drainage along national roads- secondary roads - sn francisco-sn andres-sn narciso rd - k0312 + (-100) - k0312 + 812san francisco, quezon",roads,completed,100.0,Region IV-A,Quezon 3rd DEO,13.3462972,122.5210361,2022-04-08,2023-07-14,2022,regular infra,regular infra - gaa 2022 oo-1,19600000.0,0,10341,data/images/22dm0113,6,2022-03-09,2022-08-01,2022-11-25,2023-03-20,2023-07-14,2023-08-13,data/images/22dm0113/22dm0113_road_mask.png,0.07468662410974503,0.09790826588869095,0.07416503876447678,0.09372037649154663,0.07573581486940384
22fc0203,"construction of road, barangay mataque, capalonga, camarines norte",roads,completed,100.0,Region V,Camarines Norte DEO,14.2716856,122.5160847,2022-03-30,2023-06-07,2022,regular infra,regular infra - gaa 2022 cssp,48015582.92,0,37191,data/images/22fc0203,6,2022-02-28,2022-07-16,2022-11-02,2023-02-18,2023-06-07,2023-07-07,data/images/22fc0203/22fc0203_road_mask.png,0.0,0.0,0.0,0.0,0.0
19pg0021,"construction of tungngod-caba-luta-ponghal-buyabuyan-olilicon-tupaya-hapid-sanafe-pob. east bypass road, ifugao",roads,completed,100.0,Cordillera Administrative Region,Ifugao 1st DEO,16.7854061,121.1313217,2019-06-07,2020-08-23,2019,regular infra,regular infra - gaa 2019 lp,48180791.34,0,16878,data/images/19pg0021,6,2019-05-08,2019-09-25,2020-01-14,2020-05-04,2020-08-23,2020-09-22,data/images/19pg0021/19pg0021_road_mask.png,0.04967094212770462,0.06507663428783417,0.07641389220952988,0.19392623007297516,0.20331241190433502
22lb0132,"construction of concrete road - jct. fatima-malabog road leading to megkawayan peak resort, brgy. malabog, davao city",roads,completed,100.0,Region XI,Davao City DEO,7.31615,125.4565278,2022-03-31,2024-04-15,2022,regular infra,regular infra - gaa 2022 cssp,34496000.0,0,10433,data/images/22lb0132,6,2022-03-01,2022-10-03,2023-04-08,2023-10-11,2024-04-15,2024-05-15,data/images/22lb0132/22lb0132_road_mask.png,0.07967440783977509,0.07971739768981934,0.07255477458238602,0.08264145255088806,0.08825554698705673
21i00011,"construction/repair/rehabilitation/improvement of various infrastructure including local projects - road opening/concreting of hinangutdan - sta. rita to san roque - villareal, samar (phase iii), samar 2nd ld",roads,completed,100.0,Region VIII,Region VIII,11.5463963,124.9288254,2021-02-22,2022-08-09,2021,regular infra,regular infra - gaa 2021 lp,99438762.14,0,13915,data/images/21i00011,6,2021-01-23,2021-07-05,2021-11-15,2022-03-28,2022-08-09,2022-09-08,data/images/21i00011/21i00011_road_mask.png,0.06298567354679108,0.14591357111930847,0.1683163046836853,0.08692192286252975,0.0751047283411026
23do0044,organizational outcome 1 - ensure safe and reliable national road system - asset preservation program - construction/upgrading/rehabilitation of drainage along national roads - tertiary roads - sn mateo - rodriguez rd - k0025+456 - k0025+832,roads,completed,100.0,Region IV-A,Rizal 2nd DEO,14.7116519,121.1337192,2023-03-20,2024-08-13,2023,regular infra,regular infra - gaa 2023 oo-1,7060900.0,0,21743,data/images/23do0044,6,2023-02-18,2023-07-26,2023-12-01,2024-04-07,2024-08-13,2024-09-12,data/images/23do0044/23do0044_road_mask.png,0.08777283132076263,0.09542844444513321,0.09101106226444244,0.10215143114328384,0.10517334938049316
19n00068,"construction of by-pass and diversion roads- lanuza- tandag bypass road (sdcr alternate route), tandag section, tandag, surigao del sur",roads,completed,100.0,Region XIII,Region XIII,9.0776696,126.1576322,2019-07-15,2020-07-30,2019,regular infra,regular infra - gaa 2019 oo-1,101324891.27,0,28087,data/images/19n00068,6,2019-06-15,2019-10-18,2020-01-21,2020-04-25,2020-07-30,2020-08-29,data/images/19n00068/19n00068_road_mask.png,0.041657015681266785,0.06303105503320694,0.06674093753099442,0.06374703347682953,0.047518569976091385
21k00139,"construction of missing links/new roads, east-west lateral road connecting agusan del sur to bukidnon (jct. cdo city - camp kibantan - dominorog road to jct. manolo fortich - libona - indahag road) (libona - baungon section)",roads,completed,100.0,Region X,Region X,8.24269,124.7403717,2021-10-18,2023-02-01,2021,regular infra,regular infra - gaa 2021 oo-1,45689271.41,0,41868,data/images/21k00139,6,2021-09-18,2022-02-12,2022-06-10,2022-10-06,2023-02-01,2023-03-03,data/images/21k00139/21k00139_road_mask.png,0.07652340829372406,0.08226759731769562,0.13739056885242462,0.16929997503757477,0.09343037754297256
21pl0062,network development program - construction of missing links/new roads - tabuk-banawe via tanudan-barlig road,roads,completed,100.0,Cordillera Administrative Region,Lower Kalinga DEO,17.28052,121.2295917,2021-03-24,2022-04-05,2021,regular infra,regular infra - gaa 2021 oo-1,48999935.58,0,3191,data/images/21pl0062,6,2021-02-22,2021-06-26,2021-09-28,2021-12-31,2022-04-05,2022-05-05,data/images/21pl0062/21pl0062_road_mask.png,0.09330102056264877,0.04494595155119896,0.06147564947605133,0.10695219039916992,0.035533491522073746
21dk0130,"construction of by-pass and diversion roads jct daang maharlika-tayabas by-pass quezon eco-tourism road extension (package b), tayabas city-quezon",roads,terminated,100.0,Region IV-A,Quezon 1st DEO,13.9985928,121.5934217,2021-09-29,2023-04-28,2021,regular infra,regular infra - gaa 2021 oo-1,8535372.97,0,36079,data/images/21dk0130,6,2021-08-30,2022-02-20,2022-07-14,2022-12-05,2023-04-28,2023-05-28,data/images/21dk0130/21dk0130_road_mask.png,0.09579386562108994,0.13885566592216492,0.1129235103726387,0.10431070625782013,0.04732076823711395
